period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2024-09,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,1144.55,1681.5,0.1351,1681.5,1144.55,2826.04,0.0,2826.04,0.680672
2024-09,Pagbilao,INK EPSON #003 MAGENTA,3,3,0,1,3,7695.75,14080.77,0.5834,14080.77,7695.75,21776.53,0.0,21776.53,0.546543
2024-09,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,751.19,2555.71,0.1758,2555.71,751.19,3306.9,0.0,3306.9,0.293926
2024-09,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,1932.0,3211.47,0.1797,3211.47,1932.0,5143.47,0.0,5143.47,0.601594
2024-09,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,3244.04,6663.35,0.1482,6663.35,3244.04,9907.39,0.0,9907.39,0.486848
2024-09,Pagbilao,MYGEL BLACK,1,1,0,1,1,832.95,1223.72,0.0983,1223.72,832.95,2056.67,0.0,2056.67,0.68067
2024-09,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,2,2,0,1,2,1279.38,1879.5700000000002,0.2516,1879.57,1279.38,3158.95,0.0,3158.95,0.680677
2024-09,Pagbilao,NUTRIBOARD WITHOUT BAG,2,2,0,1,2,11235.630000000001,22810.760000000002,0.2238,22810.76,11235.63,34046.4,0.0,34046.4,0.492558
2024-09,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,5065.4400000000005,8011.45,0.5528,8011.45,5065.44,13076.9,0.0,13076.9,0.632275
2024-09,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,1514.84,2518.05,0.1409,2518.05,1514.84,4032.89,0.0,4032.89,0.601593
2024-09,Pagbilao,T SHIRT WITH PRINT,2,2,0,1,2,45175.71,87127.86,0.7669,87127.86,45175.71,132303.57,0.0,132303.57,0.518499
2024-09,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,10734.22,11835.37,0.682,76934.31,10734.22,49830.21,0.0,49830.21,0.906961
2024-09,QMC,BUPIRIGHT AMPULE,1,1,0,1,1,0.0,0.0,0.0739,14516.35,0.0,6078.82,0.0,6078.82,0.0
2024-09,QMC,DIFLOSID 25MG/ML 3ML,2,2,0,1,2,7138.81,7871.12,0.4365,47808.88,7138.81,31734.14,0.0,31734.14,0.906962
2024-09,QMC,EPIX 1MG/ML IV,1,1,0,1,1,3142.12,3464.44,0.1026,3464.44,3142.12,6606.56,0.0,6606.56,0.906963
2024-09,QMC,EVAPROST 250MCG/ML IV,1,1,0,1,1,5698.67,6283.26,0.1861,6283.26,5698.67,11981.93,0.0,11981.93,0.906961
2024-09,QMC,LACTAMOX 500MG/125MG,1,1,0,1,1,0.0,0.0,0.2756,54127.51,0.0,22666.25,0.0,22666.25,0.0
2024-09,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,3915.18,4316.81,0.1278,4316.81,3915.18,8231.99,0.0,8231.99,0.906961
2024-09,QMC,PHYTOBAS 10MG/ML IV,1,1,0,1,1,0.0,0.0,0.1155,22686.44,0.0,9500.1,0.0,9500.1,0.0
2024-10,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.0,0.0,0.1519,6214.21,0.0,3229.07,0.0,3229.07,0.0
2024-10,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,3718.02,6087.28,0.3499,6087.28,3718.02,9805.3,0.0,9805.3,0.610785
2024-10,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,8522.12,12520.15,0.3952,12520.15,8522.12,21042.29,0.0,21042.29,0.680672
2024-10,Pagbilao,BOND PAPER LONG (HARDCOPY),3,3,0,1,3,12876.26,18916.989999999998,0.6649,28234.58,12876.26,35737.03,0.0,35737.03,0.680672
2024-10,Pagbilao,CLEAR BOOK LEGAL/LONG,4,4,0,1,4,11062.41,20465.15,0.9057,25218.05,15815.31,49061.62,0.0,49061.62,0.540549
2024-10,Pagbilao,CORRECTION TAPE 20MM,6,6,0,1,6,9984.92,19279.68,1.5258,34459.44,15005.69,53065.75,0.0,53065.75,0.517899
2024-10,Pagbilao,CORRECTION TAPE JOY,6,6,0,1,6,7628.91,12043.97,1.1867,24415.12,11720.72,39070.26,0.0,39070.26,0.633422
2024-10,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,3,3,0,1,3,8334.18,12980.45,0.595,12980.45,8334.18,21314.63,0.0,21314.63,0.642056
2024-10,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,4265.14,6266.06,0.5331,12043.13,10042.21,31843.55,0.0,31843.55,0.680673
2024-10,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,0.0,0.0,0.2467,10093.73,0.0,5244.98,0.0,5244.98,0.0
2024-10,Pagbilao,HBW BLACK BALLPEN,5,5,0,1,5,9926.93,17701.3,0.8688,25762.14,9926.93,31040.11,0.0,31040.11,0.560802
2024-10,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,5382.23,7907.23,0.1584,7907.23,5382.23,13289.46,0.0,13289.46,0.680672
2024-10,Pagbilao,INK EPSON #003 BLACK,2,2,0,1,2,4656.57,7556.88,0.4158,7556.88,4656.57,12213.44,0.0,12213.44,0.616203
2024-10,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,4349.89,8787.66,0.1758,8787.66,4349.89,13137.55,0.0,13137.55,0.495
2024-10,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.0,0.0,0.146,3357.45,3357.45,12386.08,0.0,12386.08,0.0
2024-10,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,3837.3,5637.52,0.21,5637.52,3837.3,9474.82,0.0,9474.82,0.680672
2024-10,Pagbilao,MARKER BLACK (PILOT),2,2,0,1,2,3483.86,5118.26,0.3414,11285.98,3483.86,11807.03,0.0,11807.03,0.680673
2024-10,Pagbilao,MASKING TAPE 1INCH,3,3,0,1,3,2839.54,4171.67,0.3716,10349.04,2839.54,9625.85,0.0,9625.85,0.680672
2024-10,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,1497.98,2200.74,0.1002,2200.74,1497.98,3698.72,0.0,3698.72,0.680671
2024-10,Pagbilao,RECORD BOOK 500PAGES (VALIANT),3,3,0,1,3,2787.14,4897.2,0.6818,15564.23,2787.14,12199.31,0.0,12199.31,0.569129
2024-10,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),3,3,0,1,3,8793.27,12918.509999999998,0.4785,12918.51,8793.27,21711.78,0.0,21711.78,0.680672
2024-10,Pagbilao,SCOTCH TAPE 1'',2,2,0,1,2,5987.26,10549.08,0.2821,10549.08,5987.26,16536.34,0.0,16536.34,0.567562
2024-10,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,255.57,1095.32,0.1826,1095.32,255.57,1350.89,0.0,1350.89,0.233329
2024-10,Pagbilao,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,1431.38,2515.0299999999997,0.2511,2515.03,1431.38,3946.41,0.0,3946.41,0.56913
2024-10,Pagbilao,T SHIRT WITH PRINT,2,2,0,1,2,5970.91,8772.08,0.7809,29881.28,5970.91,23677.73,0.0,23677.73,0.680672
2024-10,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,0,1,1,16819.1,22227.89,0.241,22227.89,16819.1,39047.0,0.0,39047.0,0.756667
2024-10,QMC,BABY WASH 100ML (JOHNSON),1,1,0,1,1,8371.69,11063.9,0.12,11063.9,8371.69,19435.59,0.0,19435.59,0.756667
2024-10,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,56433.29,142821.79,0.2501,142821.79,56433.29,199255.07,0.0,199255.07,0.395131
2024-10,QMC,CETHERGO 200MCG/ML IV,1,1,0,1,1,32353.19,81879.69,0.1434,81879.69,32353.19,114232.88,0.0,114232.88,0.395131
2024-10,QMC,DEXAMAX 4MG/ML (8MG/2ML) 2ML,1,1,0,1,1,16556.05,21880.25,0.2373,21880.25,16556.05,38436.3,0.0,38436.3,0.756666
2024-10,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,9946.95,35880.25,0.2282,35880.25,9946.95,45827.2,0.0,45827.2,0.277226
2024-10,QMC,EROXIME 750MG IV,1,1,0,1,1,8567.37,30903.88,0.1966,30903.88,8567.37,39471.25,0.0,39471.25,0.277226
2024-10,QMC,EVAPROST 250MCG/ML IV,1,1,0,1,1,54996.15,139184.68,0.2437,139184.68,54996.15,194180.83,0.0,194180.83,0.395131
2024-10,QMC,HIVENT PLUS 500MCG+2.5MG/2.5ML,2,2,0,1,2,26747.54,61188.62,0.1718,61188.62,26747.54,87936.16,0.0,87936.16,0.437133
2024-10,QMC,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,60523.71,153173.87,0.2682,153173.87,60523.71,213697.59,0.0,213697.59,0.395131
2024-10,QMC,LACTAMOX 500MG/125MG,2,2,0,1,2,35318.29,75621.14,0.6152,75621.14,35318.29,110939.42,0.0,110939.42,0.467043
2024-10,QMC,LIFERZIN 1G IV,1,1,0,1,1,5478.16,19760.57,0.1257,19760.57,5478.16,25238.73,0.0,25238.73,0.277227
2024-10,QMC,PHYTOBAS 10MG/ML IV,1,1,0,1,1,6923.31,24973.47,0.1589,24973.47,6923.31,31896.78,0.0,31896.78,0.277227
2024-11,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),4,4,0,1,4,11494.310000000001,20308.68,0.698,20308.68,11494.31,31803.01,0.0,31803.01,0.56598
2024-11,Pagbilao,BALLPEN FINEPOINT,3,3,0,1,3,31819.77,57613.270000000004,0.5908,57613.27,31819.77,89433.04,0.0,89433.04,0.552299
2024-11,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.0,0.0,0.1241,20543.15,0.0,2320.89,0.0,2320.89,0.0
2024-11,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,1334.44,2645.87,0.1917,2645.87,1334.44,3980.31,0.0,3980.31,0.504348
2024-11,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,710.17,1043.33,0.1603,1043.33,710.17,1753.5,0.0,1753.5,0.680676
2024-11,Pagbilao,CLEAR BOOK LEGAL/LONG,3,3,0,1,3,17286.79,30645.49,0.7117,30645.49,17286.79,47932.28,0.0,47932.28,0.564089
2024-11,Pagbilao,CORRECTION TAPE 20MM,1,1,0,1,1,7648.26,11236.34,0.2086,11236.34,7648.26,18884.6,0.0,18884.6,0.680672
2024-11,Pagbilao,ELECTRICAL WIRE #14,2,2,0,1,2,3817.54,5636.56,0.3593,5636.56,3817.54,9454.09,0.0,9454.09,0.677282
2024-11,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,4,4,0,1,4,16367.050000000001,27445.96,0.694,27445.96,16367.05,43813.01,0.0,43813.01,0.596337
2024-11,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,6,6,0,1,6,11897.349999999999,20312.48,1.7127,59110.43,11897.35,36593.1,0.0,36593.1,0.585716
2024-11,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,8509.25,18010.37,0.261,18010.37,8509.25,26519.62,0.0,26519.62,0.472464
2024-11,Pagbilao,HBW BLACK BALLPEN,4,4,0,1,4,5193.41,9358.8,0.7503,9358.8,5193.41,14552.21,0.0,14552.21,0.554923
2024-11,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,473.77,696.04,0.1964,696.04,473.77,1169.81,0.0,1169.81,0.680665
2024-11,Pagbilao,INK EPSON #003 BLACK,5,5,0,1,5,12228.460000000001,17297.78,0.9894,45173.78,12228.46,32675.55,0.0,32675.55,0.706938
2024-11,Pagbilao,INK EPSON #003 CYAN,2,2,0,1,2,3075.02,4010.75,0.3845,4010.75,3075.02,7085.76,0.0,7085.76,0.766695
2024-11,Pagbilao,INK EPSON #003 MAGENTA,5,5,0,1,5,43273.99,75751.65,0.8418,75751.65,43273.99,119025.63,0.0,119025.63,0.571261
2024-11,Pagbilao,INK EPSON #003 YELLOW,5,5,0,1,5,45212.4,79176.20999999999,0.8744,79176.21,45212.4,124388.63,0.0,124388.63,0.571035
2024-11,Pagbilao,MARKER BLACK (PILOT),3,3,0,1,3,3466.86,6558.42,0.5613,6558.42,3466.86,10025.28,0.0,10025.28,0.528612
2024-11,Pagbilao,MASKING TAPE 1INCH,3,3,0,1,3,32573.38,61807.15,0.4614,61807.15,32573.38,94380.52,0.0,94380.52,0.527016
2024-11,Pagbilao,MYGEL BLACK,3,3,0,1,3,1482.4499999999998,2679.46,0.3723,19088.83,1482.45,6015.78,0.0,6015.78,0.553264
2024-11,Pagbilao,NUTRIBOARD WITHOUT BAG,3,3,0,1,3,1632.81,2424.5699999999997,0.4153,2424.57,1632.81,4057.37,0.0,4057.37,0.673443
2024-11,Pagbilao,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,3254.51,4781.32,0.2283,4781.32,3254.51,8035.83,0.0,8035.83,0.680672
2024-11,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),5,5,0,1,5,9718.06,14644.529999999999,0.6996,14644.53,9718.06,24362.6,0.0,24362.6,0.663597
2024-11,Pagbilao,STAPLE WIRE #35,4,4,0,1,4,43796.37,77724.48999999999,0.7027,77724.49,43796.37,121520.85,0.0,121520.85,0.563482
2024-11,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,2655.89,3901.87,0.1644,3901.87,2655.89,6557.75,0.0,6557.75,0.680671
2024-11,Pagbilao,T SHIRT WITH PRINT,6,6,0,1,6,39151.44,57619.869999999995,2.3021,119470.64,39151.44,103758.99,0.0,103758.99,0.679478
2024-11,Pagbilao,TRASH BAG - BLACK - MEDIUM,2,2,0,1,2,753.7,1107.29,0.3432,1107.29,753.7,1860.99,0.0,1860.99,0.680671
2024-12,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),5,5,0,1,5,17191.15,76802.45000000001,0.7626,111374.66,19969.68,117929.2,0.0,117929.2,0.223836
2024-12,Pagbilao,BALLPEN FINEPOINT,2,2,0,1,2,540.29,2025.02,0.277,302520.53,540.29,95973.03,0.0,95973.03,0.266807
2024-12,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,465.43,1739.97,0.1331,1739.97,465.43,2205.39,0.0,2205.39,0.267493
2024-12,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,288.1,659.9,0.1481,659.9,288.1,948.01,0.0,948.01,0.436581
2024-12,Pagbilao,BOND PAPER LONG (HARDCOPY),2,2,0,1,2,649.13,953.66,0.394,11945.79,649.13,3397.98,0.0,3397.98,0.680672
2024-12,Pagbilao,CLEAR BOOK LEGAL/LONG,6,6,0,1,6,113791.13,416791.81000000006,1.2705,965666.03,115546.94,699941.53,0.0,699941.53,0.273017
2024-12,Pagbilao,CORRECTION TAPE 20MM,4,4,0,1,4,110746.36,417172.75,0.9219,420774.08,112601.14,535727.22,0.0,535727.22,0.265469
2024-12,Pagbilao,CORRECTION TAPE JOY,4,4,0,1,4,10437.849999999999,76155.31999999999,0.7389,129654.31,10437.85,95512.55,0.0,95512.55,0.13706
2024-12,Pagbilao,ELECTRICAL WIRE #14,1,1,0,1,1,1227.42,1555.68,0.1644,1555.68,1227.42,2783.11,0.0,2783.11,0.788993
2024-12,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,2,2,0,1,2,0.0,0.0,0.3608,380754.45,3260.52,127066.1,0.0,127066.1,0.0
2024-12,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,7,7,0,1,7,208030.05999999997,487811.37,1.8604,1509267.66,1227476.7,2746681.19,0.0,2746681.19,0.426456
2024-12,Pagbilao,HARD COPY SUB#20 A4,6,6,0,1,6,171892.79,408048.6,1.3225,462801.42,174911.29,597653.58,0.0,597653.58,0.421256
2024-12,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,288.89,661.7,0.3628,10171.22,288.89,2503.65,0.0,2503.65,0.436588
2024-12,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),3,3,0,1,3,55720.42,217741.08,0.3911,218367.58,56346.92,274728.14,0.0,274728.14,0.255902
2024-12,Pagbilao,INK EPSON #003 BLACK,2,2,0,1,2,2566.66,5192.1900000000005,0.4631,5192.19,2566.66,7758.84,0.0,7758.84,0.494331
2024-12,Pagbilao,INK EPSON #003 CYAN,4,4,0,1,4,118029.34000000001,234099.29,0.6363,826571.77,710501.82,1543280.44,0.0,1543280.44,0.504185
2024-12,Pagbilao,INK EPSON #003 MAGENTA,3,3,0,1,3,69739.99,272626.94,0.4772,866267.37,662212.47,1534254.84,0.0,1534254.84,0.255807
2024-12,Pagbilao,INK EPSON #003 YELLOW,4,4,0,1,4,1443.81,1829.94,0.6994,6898.99,6512.86,18417.36,0.0,18417.36,0.788993
2024-12,Pagbilao,MARKER BLACK (PILOT),2,2,0,1,2,0.0,0.0,0.3006,857165.2,537891.28,1180662.52,0.0,1180662.52,0.0
2024-12,Pagbilao,MASKING TAPE 1INCH,2,2,0,1,2,3466.12,5092.2,0.2859,7530.4,5904.32,15829.72,0.0,15829.72,0.680672
2024-12,Pagbilao,MYGEL BLACK,1,1,0,1,1,3142.44,4616.67,0.1187,4616.67,3142.44,7759.1,0.0,7759.1,0.680672
2024-12,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,2,2,0,1,2,0.0,0.0,0.2425,408570.67,408570.67,822792.2,0.0,822792.2,0.0
2024-12,Pagbilao,NUTRIBOARD WITHOUT BAG,5,5,0,1,5,8090.91,15180.3,0.5877,70153.58,8090.91,40343.31,0.0,40343.31,0.532987
2024-12,Pagbilao,RECORD BOOK 500PAGES (VALIANT),7,7,0,1,7,265373.45,770104.84,1.5771,774315.11,269583.72,1048034.46,0.0,1048034.46,0.344594
2024-12,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,94436.04,186698.02,0.1359,186698.02,94436.04,281134.06,0.0,281134.06,0.505822
2024-12,Pagbilao,SCOTCH TAPE 1'',2,2,0,1,2,201.69,461.96,0.2228,25878.98,201.69,13174.24,0.0,13174.24,0.436596
2024-12,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,0.0,0.0,0.302,37695.48,0.0,18723.39,0.0,18723.39,0.0
2024-12,Pagbilao,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,0.0,0.0,0.2514,7025.95,563.24,2194.23,0.0,2194.23,0.0
2024-12,Pagbilao,T SHIRT WITH PRINT,9,9,0,1,9,31422.319999999996,63690.33,3.4777,1224564.06,33592.72,464312.64,0.0,464312.64,0.493361
2024-12,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,397.25,1485.07,0.1136,1485.07,397.25,1882.32,0.0,1882.32,0.267496
2024-12,QMC,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,2444.77,3112.37,0.1852,3112.37,2444.77,5557.14,0.0,5557.14,0.785501
2024-12,QMC,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,9222.85,15706.42,0.2563,15706.42,9222.85,24929.27,0.0,24929.27,0.587203
2024-12,QMC,CORRECTION TAPE JOY,1,1,0,1,1,2460.83,3132.81,0.1865,3132.81,2460.83,5593.65,0.0,5593.65,0.785502
2024-12,QMC,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,14684.71,23514.23,0.5748,23514.23,14684.71,38198.94,0.0,38198.94,0.624503
2024-12,QMC,INK EPSON #003 YELLOW,2,2,0,1,2,8534.32,13665.79,0.334,13665.79,8534.32,22200.11,0.0,22200.11,0.624502
2024-12,QMC,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,4483.46,7635.29,0.1246,7635.29,4483.46,12118.75,0.0,12118.75,0.587202
2024-12,QMC,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,4553.55,7754.66,0.1265,7754.66,4553.55,12308.21,0.0,12308.21,0.587202
2024-12,QMC,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,2798.83,3563.11,0.2121,3563.11,2798.83,6361.93,0.0,6361.93,0.785502
2025-01,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,107375.15,212278.35,0.1545,212278.35,107375.15,319653.49,0.0,319653.49,0.505822
2025-01,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.0,0.0,0.2375,1004556.56,1004556.56,2747535.64,0.0,2747535.64,0.0
2025-01,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,127076.89,251228.26,0.1828,251228.26,127076.89,378305.15,0.0,378305.15,0.505822
2025-01,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,0.0,0.0,0.138,583818.8,583818.8,1596787.11,0.0,1596787.11,0.0
2025-01,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,70735.81,139843.18,0.1018,139843.18,70735.81,210579.0,0.0,210579.0,0.505822
2025-01,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,0.0,0.0,0.1009,426937.17,426937.17,1167704.4,0.0,1167704.4,0.0
2025-01,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,107856.21,213229.4,0.3,825826.07,720452.88,1996582.29,0.0,1996582.29,0.505822
2025-01,Pagbilao,T SHIRT WITH PRINT,2,2,0,1,2,281955.94,557420.81,0.7843,2158861.05,1883396.18,5219432.92,0.0,5219432.92,0.505822
2025-02,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.0,0.0,0.1602,34180.71,0.0,16824.2,0.0,16824.2,0.0
2025-02,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.0,0.0,0.1735,454281.21,0.0,132626.67,0.0,132626.67,0.0
2025-02,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.0,0.0,0.2028,531139.84,0.0,155065.43,0.0,155065.43,0.0
2025-02,Pagbilao,CORRECTION TAPE 20MM,1,1,0,1,1,0.0,0.0,0.262,55877.42,0.0,27503.61,0.0,27503.61,0.0
2025-02,Pagbilao,ELECTRICAL WIRE #14,1,1,0,1,1,0.0,0.0,0.1489,31766.05,0.0,15635.67,0.0,15635.67,0.0
2025-02,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.0,0.0,0.3014,64294.73,0.0,31646.72,0.0,31646.72,0.0
2025-02,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,14207.71,109188.89,0.2631,109188.89,14207.71,123396.6,0.0,123396.6,0.13012
2025-02,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,10433.56,80183.83,0.1932,80183.83,10433.56,90617.39,0.0,90617.39,0.13012
2025-02,Pagbilao,MYGEL BLACK,2,2,0,1,2,8363.45,64274.68,0.2824,91467.77,8363.45,86022.94,0.0,86022.94,0.13012
2025-02,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.0,0.0,0.126,329956.44,0.0,96330.25,0.0,96330.25,0.0
2025-02,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,0.0,0.0,0.1048,274379.96,0.0,80104.79,0.0,80104.79,0.0
2025-02,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,12058.76,92673.82,0.2233,92673.82,12058.76,104732.58,0.0,104732.58,0.13012
2025-02,Pagbilao,T SHIRT WITH PRINT,1,1,0,1,1,0.0,0.0,0.393,1029198.51,0.0,300472.86,0.0,300472.86,0.0
2025-02,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,8936.52,68678.78,0.1655,68678.78,8936.52,77615.29,0.0,77615.29,0.130121
2025-03,Gulang Gulang,BENERVA PLUS 500MG/50MG/100MG/100MCG,1,1,0,1,1,1531.48,5647.12,0.1629,5647.12,1531.48,7178.6,0.0,7178.6,0.271197
2025-03,Gulang Gulang,EPIX 1MG/ML IV,1,1,0,1,1,978.07,3606.51,0.104,3606.51,978.07,4584.58,0.0,4584.58,0.271196
2025-03,Gulang Gulang,JAGA 300MG/100MG/100MCG CAP,1,1,0,1,1,3533.01,13027.51,0.3757,13027.51,3533.01,16560.52,0.0,16560.52,0.271196
2025-03,Gulang Gulang,SOLVAPRINE 10MG TAB,1,1,0,1,1,1726.16,6364.97,0.1836,6364.97,1726.16,8091.13,0.0,8091.13,0.271197
2025-03,Gulang Gulang,TRIVASC 35MG MR,1,1,0,1,1,1635.28,6029.89,0.1739,6029.89,1635.28,7665.17,0.0,7665.17,0.271196
2025-03,QMC,ARCH FILE LONG 3INCHES,1,1,0,1,1,8791.4,16951.28,0.0606,16951.28,8791.4,25742.68,0.0,25742.68,0.518628
2025-03,QMC,BREAD,1,1,0,1,1,22996.04,44340.23,0.1585,44340.23,22996.04,67336.27,0.0,67336.27,0.518627
2025-03,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),1,1,0,1,1,45985.09,88666.97,0.317,88666.97,45985.09,134652.07,0.0,134652.07,0.518627
2025-03,QMC,MINERAL WATER 330ML (NATURE SPRING),1,1,0,1,1,21879.2,42186.77,0.1508,42186.77,21879.2,64065.97,0.0,64065.97,0.518627
2025-03,QMC,"QMC 787,170",1,1,0,1,1,45408.27,87554.75,0.313,87554.75,45408.27,132963.01,0.0,132963.01,0.518627
2025-04,PESO Provincial,AMCETAM 150MG/ML 2ML,1,1,0,1,1,113406.79,218192.01,0.3456,218192.01,113406.79,331598.81,0.0,331598.81,0.519757
2025-04,PESO Provincial,ATORBET 40MG,1,1,0,1,1,37904.37,72927.12,0.1155,72927.12,37904.37,110831.49,0.0,110831.49,0.519757
2025-04,PESO Provincial,BALLPEN FINEPOINT,1,1,0,1,1,5625.76,10673.76,0.1608,10673.76,5625.76,16299.52,0.0,16299.52,0.527065
2025-04,PESO Provincial,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.0,0.0,0.1402,1828.28,0.0,1376.31,0.0,1376.31,0.0
2025-04,PESO Provincial,CORRECTION TAPE JOY,1,1,0,1,1,0.0,0.0,0.1875,2445.63,0.0,1841.04,0.0,1841.04,0.0
2025-04,PESO Provincial,ELECTRICAL WIRE #14,2,2,0,1,2,5597.11,10619.4,0.2908,12325.37,5597.11,17500.75,0.0,17500.75,0.527065
2025-04,PESO Provincial,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,7067.3,13408.8,0.202,13408.8,7067.3,20476.1,0.0,20476.1,0.527064
2025-04,PESO Provincial,GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),1,1,0,1,1,39678.55,76340.6,0.1209,76340.6,39678.55,116019.14,0.0,116019.14,0.519757
2025-04,PESO Provincial,HARD COPY SUB#20 A4,1,1,0,1,1,9782.27,18559.91,0.2796,18559.91,9782.27,28342.18,0.0,28342.18,0.527065
2025-04,PESO Provincial,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,68086.97,130997.73,0.2075,130997.73,68086.97,199084.7,0.0,199084.7,0.519757
2025-04,PESO Provincial,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),1,1,0,1,1,69038.12,132827.74,0.2104,132827.74,69038.12,201865.86,0.0,201865.86,0.519757
